function_id,software_unit_id,source_path,line,qualified_name,visibility,signature,return_contract,responsibility,preconditions,postconditions,explicit_exceptions,side_effects,concurrency,call_dependencies,branch_points,line_span,risk,architecture_id,requirement_ids,test_references,verification_disposition,design_status
FUN-840DD814AD,UNIT-70EE096332,scripts/generate_aspice_software_evidence.py,168,_csv,internal,"(rows: list[dict[str, object]])",str,As-built responsibility derived from `_csv` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,buffer.getvalue;csv.DictWriter;io.StringIO;list;writer.writeheader;writer.writerows,0,6,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-6B5F339E4D,UNIT-70EE096332,scripts/generate_aspice_software_evidence.py,176,expected_outputs,public,(),"tuple[dict[Path, str], dict[str, int]]",As-built responsibility derived from `expected_outputs` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,ARCH_PATH.read_text;REQ_PATH.read_text;RESULT_PATH.read_text;_component_for;_csv;_node_contract;_qualname;_rel;_risk;_source_files;_stable_id;_test_corpus;_token_references;append;ast.iter_child_nodes;ast.parse;ast.walk;bool;defaultdict;dict.fromkeys,17,139,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-9C060DBC51,UNIT-70EE096332,scripts/generate_aspice_software_evidence.py,317,main,public,(),int,As-built responsibility derived from `main` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,_rel;argparse.ArgumentParser;errors.append;expected_outputs;join;mode.add_argument;outputs.items;parser.add_mutually_exclusive_group;parser.parse_args;path.exists;path.read_text;path.write_text;print,7,26,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,tests/unit/test_chart_projections.py,direct-dynamic,baselined-as-built
FUN-000D721083,UNIT-37E036C51B,scripts/inspect_archive.py,16,_cmd_list,internal,(args: argparse.Namespace),int,As-built responsibility derived from `_cmd_list` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,archive_label;list_archives;print,2,10,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-747A7A71CA,UNIT-37E036C51B,scripts/inspect_archive.py,28,_cmd_inspect,internal,(args: argparse.Namespace),int,As-built responsibility derived from `_cmd_inspect` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,inspect_run_archive;json.dumps;print,1,14,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-63AE1E91D4,UNIT-37E036C51B,scripts/inspect_archive.py,44,_cmd_validate,internal,(args: argparse.Namespace),int,As-built responsibility derived from `_cmd_validate` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,RunConfig;analyses.keys;bool;enriched.keys;get;json.dumps;load_replay_bundle;normalized;print;report.get;sorted,0,21,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-E505B92782,UNIT-37E036C51B,scripts/inspect_archive.py,67,_cmd_export,internal,(args: argparse.Namespace),int,As-built responsibility derived from `_cmd_export` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,Path;export_archive_zip;len;out.write_bytes;print,0,8,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-CA79779A11,UNIT-37E036C51B,scripts/inspect_archive.py,77,_cmd_import,internal,(args: argparse.Namespace),int,As-built responsibility derived from `_cmd_import` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,Path;import_archive_zip;print;read_bytes,0,7,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-80A2A844CA,UNIT-37E036C51B,scripts/inspect_archive.py,86,main,public,(),int,As-built responsibility derived from `main` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,argparse.ArgumentParser;args.func;export_p.add_argument;export_p.set_defaults;import_p.add_argument;import_p.set_defaults;inspect_p.add_argument;inspect_p.set_defaults;list_p.add_argument;list_p.set_defaults;parser.add_subparsers;parser.parse_args;sub.add_parser;validate_p.add_argument;validate_p.set_defaults,0,29,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,tests/unit/test_chart_projections.py,direct-dynamic,baselined-as-built
FUN-2A9AD18E99,UNIT-3960E281AB,scripts/replay_llm_narrative.py,18,_load_json,internal,(path: Path),dict,As-built responsibility derived from `_load_json` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,json.loads;path.read_text,0,2,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-0B702BF5F4,UNIT-3960E281AB,scripts/replay_llm_narrative.py,22,_load_llm_payload,internal,"(report: dict, llm_path: Path | None)",dict,As-built responsibility derived from `_load_llm_payload` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,SystemExit,none-detected,caller-thread,SystemExit;_load_json;isinstance;json.loads;llm.get;report.get,3,13,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-89B0C24609,UNIT-3960E281AB,scripts/replay_llm_narrative.py,37,_print_audit,internal,(result),None,As-built responsibility derived from `_print_audit` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,audit.get;get;items;len;print;section.get;sum;top.get,6,27,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-06A7E09133,UNIT-3960E281AB,scripts/replay_llm_narrative.py,66,main,public,(),None,As-built responsibility derived from `main` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,_load_json;_load_llm_payload;_print_audit;apply_llm_to_report;argparse.ArgumentParser;build_rule_narrative_sections;parser.add_argument;parser.parse_args;print;report.get;validate_llm_payload,2,32,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,tests/unit/test_chart_projections.py,direct-dynamic,baselined-as-built
FUN-FDEC2F3B6B,UNIT-8F71F01664,scripts/show_utf8.py,16,parse_args,public,(),argparse.Namespace,As-built responsibility derived from `parse_args` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,argparse.ArgumentParser;parser.add_argument;parser.parse_args,0,6,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-9302F1289E,UNIT-8F71F01664,scripts/show_utf8.py,24,main,public,(),int,As-built responsibility derived from `main` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,Path;len;max;min;parse_args;path.read_text;print;range;sys.stdout.reconfigure;text.splitlines,1,11,medium,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,tests/unit/test_chart_projections.py,direct-dynamic,baselined-as-built
FUN-2E85C86A01,UNIT-C913C2495C,scripts/test_live_fetch.py,20,_block,internal,"(title: str, body: object)",None,As-built responsibility derived from `_block` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,isinstance;json.dumps;print,1,8,low,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,,static-and-component,baselined-as-built
FUN-9C22B2B4E5,UNIT-C913C2495C,scripts/test_live_fetch.py,30,main,public,(),int,As-built responsibility derived from `main` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,external-io,caller-thread,FundamentalsDataSource;NewsDataSource;SocialDataSource;_block;bool;dxy_refs.get;fetch_dxy_impact;fetch_external;fetch_jin10_bundle;fetch_jin10_kline;fetch_jin10_quote;fetch_social_sentiment;len;merge_external;print;social_refs.get;sum,1,72,high,ARC-TOOLS,SWR-NFR-003;SWR-NFR-004,tests/unit/test_chart_projections.py,direct-dynamic,baselined-as-built
FUN-00321F2B4A,UNIT-B6C46EF660,src/agents/analysts/__init__.py,20,run_analyst_team,public,(ctx: MarketContext),AnalystTeam,As-built responsibility derived from `run_analyst_team` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,AnalystTeam;run_fundamentals_analyst;run_news_analyst;run_sentiment_analyst;run_technical_analyst,0,7,medium,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,tests/unit/test_analyst_team.py;tests/unit/test_analyst_team_llm.py;tests/unit/test_debate_parallel.py;tests/unit/test_llm_payload_funnel.py;tests/unit/test_research_parallel.py,direct-dynamic,baselined-as-built
FUN-C3439BFBE3,UNIT-8110CB5DA5,src/agents/analysts/base.py,11,confidence_from_items,public,(items: list[EvidenceItem]),float,As-built responsibility derived from `confidence_from_items` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,len;min;sum,1,4,medium,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,,static-and-component,baselined-as-built
FUN-CC65B2503A,UNIT-8110CB5DA5,src/agents/analysts/base.py,17,build_report,public,"(*, agent: str, items: list[EvidenceItem], bias: Bias, summary: str | None=None)",AnalystReport,As-built responsibility derived from `build_report` and its owning unit.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,none-detected,caller-thread,AnalystReport;assign_evidence_ids;confidence_from_items;len,2,20,medium,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,tests/unit/test_evidence_provenance.py;tests/unit/test_financial_review.py;tests/unit/test_signal_dedup.py,direct-dynamic,baselined-as-built
FUN-7EF67BFE39,UNIT-8110CB5DA5,src/agents/analysts/base.py,39,items_for_direction,public,"(team_reports: list[AnalystReport], direction: Bias)",list[EvidenceItem],Pull evidence from specialist reports aligned with a researcher direction.,"caller satisfies signature, owning-unit state, and linked requirement constraints",normal return follows return contract; detected side effects are limited to recorded categories,none-explicit,filesystem,caller-thread,EvidenceItem;max;merged.append;merged.sort;min;report.agent.replace,3,21,medium,ARC-AGENTS,SWR-CORE-001;SWR-ANA-002;SWR-ANA-003;SWR-AGT-001;SWR-LLM-001;SWR-LLM-002;SWR-LLM-003,tests/unit/test_analyst_team.py;tests/unit/test_evidence_provenance.py,direct-dynamic,baselined-as-built
